strategy,dataset,model,domain,mIoU,mAcc,aAcc,fwIoU,num_images,strategy_type,gen_component,std_component,model_normalized,improvement
gen_automold,outside15k,deeplabv3plus_r50_ratio0p50,foggy,29.76127580945863,38.775985995129666,68.19601316709776,56.164752134934524,37,gen,gen_automold,,deeplabv3plus_r50,0.537020808951933
gen_automold,outside15k,deeplabv3plus_r50_ratio0p50,night,17.621773944057978,25.02799385935373,60.24954784875629,48.48392279009666,87,gen,gen_automold,,deeplabv3plus_r50,2.6553149716224596
gen_automold,outside15k,deeplabv3plus_r50_ratio0p50,rainy,24.37044249746917,33.201917095927705,54.92642124493917,40.98324629549659,192,gen,gen_automold,,deeplabv3plus_r50,1.755067317211207
gen_automold,outside15k,deeplabv3plus_r50_ratio0p50,snowy,20.392719392357623,31.236301523868974,53.76664465600318,40.096931087645174,182,gen,gen_automold,,deeplabv3plus_r50,1.5501645555709906
gen_automold,outside15k,pspnet_r50_ratio0p50,clear_day,37.13241414987084,46.66366057263453,78.44706968729551,68.08212199964262,1767,gen,gen_automold,,pspnet_r50,-1.2793799638080259
gen_automold,outside15k,pspnet_r50_ratio0p50,cloudy,31.047012706793105,39.962981215422886,75.9682556678509,66.63214720910702,174,gen,gen_automold,,pspnet_r50,-0.34402545742509005
gen_automold,outside15k,pspnet_r50_ratio0p50,dawn_dusk,18.06639003355869,28.48390715462441,55.81020008433949,42.952513764719036,66,gen,gen_automold,,pspnet_r50,0.6439602596337757
gen_automold,outside15k,pspnet_r50_ratio0p50,foggy,37.440316493182166,47.426178733246005,68.83423263962204,57.25409163612878,37,gen,gen_automold,,pspnet_r50,-0.8624919911446511
gen_automold,outside15k,pspnet_r50_ratio0p50,night,23.935121352430482,32.01027523964287,71.32222405795393,59.207233153741726,87,gen,gen_automold,,pspnet_r50,0.8463716055733315
gen_automold,outside15k,pspnet_r50_ratio0p50,rainy,29.952957580010438,40.570266420097134,62.035067876180015,47.808172729517736,192,gen,gen_automold,,pspnet_r50,-2.6341787492098767
gen_automold,outside15k,pspnet_r50_ratio0p50,snowy,25.55405123175609,36.6410460552132,54.42921774727958,42.67412519639722,182,gen,gen_automold,,pspnet_r50,0.04773581975584307
gen_automold,outside15k,segformer_mit-b5_ratio0p50,clear_day,50.69956859013464,63.56095252095796,84.58185352439858,75.02205568732549,1767,gen,gen_automold,,segformer_mit-b5,-0.20682889997561915
gen_automold,outside15k,segformer_mit-b5_ratio0p50,cloudy,45.093821215021,57.0326554517049,83.66864083827227,74.58690964180627,174,gen,gen_automold,,segformer_mit-b5,-0.009567340894726328
gen_automold,outside15k,segformer_mit-b5_ratio0p50,dawn_dusk,34.88487426600247,46.7814838139013,78.54294054435961,67.24569746934999,66,gen,gen_automold,,segformer_mit-b5,1.716128446059372
gen_automold,outside15k,segformer_mit-b5_ratio0p50,foggy,48.91453540978227,58.75283619529142,81.53563834525444,70.56517268661861,37,gen,gen_automold,,segformer_mit-b5,0.10053099167970458
gen_automold,outside15k,segformer_mit-b5_ratio0p50,night,38.54203495826691,47.80326731389758,82.9505175009541,73.13376288773084,87,gen,gen_automold,,segformer_mit-b5,-1.5490867749248451
gen_automold,outside15k,segformer_mit-b5_ratio0p50,rainy,43.686073681673996,56.79808396375628,73.84009957313538,60.961535572652295,192,gen,gen_automold,,segformer_mit-b5,-1.6269684959597939
gen_automold,outside15k,segformer_mit-b5_ratio0p50,snowy,37.664653999503216,52.49565224525396,71.6155251303872,59.70026074918757,182,gen,gen_automold,,segformer_mit-b5,0.2865795964182425
gen_cycleGAN,bdd10k,deeplabv3plus_r50_ratio0p50,clear_day,44.67643972406295,52.14586492513721,91.16848781432523,84.43241449685776,1016,gen,gen_cycleGAN,,deeplabv3plus_r50,2.678083578817578
gen_cycleGAN,bdd10k,deeplabv3plus_r50_ratio0p50,cloudy,46.87408577724086,53.79924010230578,93.81313617625851,88.93495461606429,230,gen,gen_cycleGAN,,deeplabv3plus_r50,3.032976323054015
gen_cycleGAN,bdd10k,deeplabv3plus_r50_ratio0p50,dawn_dusk,38.419124444429976,44.38121836626999,91.22020115283318,84.62203595769923,94,gen,gen_cycleGAN,,deeplabv3plus_r50,3.7600290547129163
gen_cycleGAN,bdd10k,deeplabv3plus_r50_ratio0p50,foggy,53.24450394064832,63.71880779045286,95.60413138902132,93.10231688261906,4,gen,gen_cycleGAN,,deeplabv3plus_r50,6.629418820126659
gen_cycleGAN,bdd10k,deeplabv3plus_r50_ratio0p50,night,22.393969458315645,30.82750104877851,69.99625441027976,56.72272685728853,92,gen,gen_cycleGAN,,deeplabv3plus_r50,3.0907948797763076
gen_cycleGAN,bdd10k,deeplabv3plus_r50_ratio0p50,rainy,40.32944003984972,47.66856757768914,87.70912723875688,79.10459771352902,200,gen,gen_cycleGAN,,deeplabv3plus_r50,2.635860566999881
gen_cycleGAN,bdd10k,deeplabv3plus_r50_ratio0p50,snowy,48.96360201131341,59.354642273151214,90.18881082494077,83.02490518546874,221,gen,gen_cycleGAN,,deeplabv3plus_r50,5.035331555915654
gen_cycleGAN,bdd10k,pspnet_r50_ratio0p50,clear_day,46.64684628066628,53.56623063800971,91.30080726331617,84.56980188482336,1016,gen,gen_cycleGAN,,pspnet_r50,2.1008970782061454
gen_cycleGAN,bdd10k,pspnet_r50_ratio0p50,cloudy,51.036139082370454,57.48902217363767,93.9754534674471,89.19708555100122,230,gen,gen_cycleGAN,,pspnet_r50,3.0115055058682785
gen_cycleGAN,bdd10k,pspnet_r50_ratio0p50,dawn_dusk,39.05395862875411,44.923766386789396,91.47139957022542,85.02697659938366,94,gen,gen_cycleGAN,,pspnet_r50,2.1670699933642297
gen_cycleGAN,bdd10k,pspnet_r50_ratio0p50,foggy,56.30998531512854,66.50437050323542,96.58036316109623,94.22547850436433,4,gen,gen_cycleGAN,,pspnet_r50,5.386651998937857
gen_cycleGAN,bdd10k,pspnet_r50_ratio0p50,night,22.738592028805442,29.49437973387583,71.92597682534678,57.80890157019062,92,gen,gen_cycleGAN,,pspnet_r50,0.7631103429382371
gen_cycleGAN,bdd10k,pspnet_r50_ratio0p50,rainy,43.746270356674046,51.362145925495994,88.28358765562665,79.79947393873984,200,gen,gen_cycleGAN,,pspnet_r50,0.594814526990028
gen_cycleGAN,bdd10k,pspnet_r50_ratio0p50,snowy,52.16681830298604,62.44269530158832,90.48517854415297,83.43499087343986,221,gen,gen_cycleGAN,,pspnet_r50,3.8939604902514517
gen_cycleGAN,bdd10k,segformer_mit-b5_ratio0p50,clear_day,51.07382917597102,59.0383355088084,92.125553967977,85.9584985284841,1016,gen,gen_cycleGAN,,segformer_mit-b5,0.18819872194632126
gen_cycleGAN,bdd10k,segformer_mit-b5_ratio0p50,cloudy,51.689211223024046,58.88523658386542,94.66895792565604,90.36368337464427,230,gen,gen_cycleGAN,,segformer_mit-b5,-1.0927804158736762
gen_cycleGAN,bdd10k,segformer_mit-b5_ratio0p50,dawn_dusk,42.73483079125327,49.76133961725913,92.10982602300504,86.17944272162649,94,gen,gen_cycleGAN,,segformer_mit-b5,0.33325526425863217
gen_cycleGAN,bdd10k,segformer_mit-b5_ratio0p50,foggy,55.74019542291227,72.35314386669654,96.14336561066632,93.54499076924229,4,gen,gen_cycleGAN,,segformer_mit-b5,-0.27983574204255746
gen_cycleGAN,bdd10k,segformer_mit-b5_ratio0p50,night,28.79575152167706,37.270403405868855,75.73726085384345,64.37518696257455,92,gen,gen_cycleGAN,,segformer_mit-b5,0.37198428389096705
gen_cycleGAN,bdd10k,segformer_mit-b5_ratio0p50,rainy,50.99141847194295,58.84256365453528,90.88941072246851,83.82550576408177,200,gen,gen_cycleGAN,,segformer_mit-b5,1.5993697911279696
gen_cycleGAN,bdd10k,segformer_mit-b5_ratio0p50,snowy,57.423370006167474,67.73578982857248,91.66759057733034,85.31059207276276,221,gen,gen_cycleGAN,,segformer_mit-b5,1.850997594550151
gen_cycleGAN,idd-aw,deeplabv3plus_r50_ratio0p50,clear_day,44.66859976441262,53.93639117814685,83.77003313707306,73.47499328849739,1650,gen,gen_cycleGAN,,deeplabv3plus_r50,1.2823572089552826
gen_cycleGAN,idd-aw,deeplabv3plus_r50_ratio0p50,cloudy,32.39820364482482,43.25115477898701,87.51585408095283,80.0511995735865,416,gen,gen_cycleGAN,,deeplabv3plus_r50,2.3662446393813994
gen_cycleGAN,idd-aw,deeplabv3plus_r50_ratio0p50,dawn_dusk,28.302768318471745,38.957737348094184,85.69073923018465,77.39558009200283,112,gen,gen_cycleGAN,,deeplabv3plus_r50,1.4138535030772346
gen_cycleGAN,idd-aw,deeplabv3plus_r50_ratio0p50,foggy,23.647515201751094,35.72639984443497,85.88740960326298,78.37085310113976,290,gen,gen_cycleGAN,,deeplabv3plus_r50,2.633914245662389
gen_cycleGAN,idd-aw,deeplabv3plus_r50_ratio0p50,night,22.72349254259568,33.79386412569813,79.05231048940463,68.55098339341819,93,gen,gen_cycleGAN,,deeplabv3plus_r50,1.7551495742001073
gen_cycleGAN,idd-aw,deeplabv3plus_r50_ratio0p50,rainy,26.684300924016018,34.81405205505611,82.41779447513125,72.4391344700533,204,gen,gen_cycleGAN,,deeplabv3plus_r50,3.7898726635555207
gen_cycleGAN,idd-aw,deeplabv3plus_r50_ratio0p50,snowy,21.681575811070566,30.24787281079051,75.15872940108471,61.378300023449604,163,gen,gen_cycleGAN,,deeplabv3plus_r50,1.8511981236089774
gen_cycleGAN,idd-aw,pspnet_r50_ratio0p50,clear_day,44.01079618290487,53.2898721794946,83.36877544260336,72.93135143586204,1650,gen,gen_cycleGAN,,pspnet_r50,1.6614927689454078
gen_cycleGAN,idd-aw,pspnet_r50_ratio0p50,cloudy,32.68622571507599,42.814870251295496,87.36781645045048,79.50298182595428,416,gen,gen_cycleGAN,,pspnet_r50,2.357994260668093
gen_cycleGAN,idd-aw,pspnet_r50_ratio0p50,dawn_dusk,28.055808406583104,39.31145426069967,82.78697042823242,72.39225406720425,112,gen,gen_cycleGAN,,pspnet_r50,1.0163758361457589
gen_cycleGAN,idd-aw,pspnet_r50_ratio0p50,foggy,23.959767026628878,34.44899342957719,83.97000079907446,74.67432419325661,290,gen,gen_cycleGAN,,pspnet_r50,0.8224587894717885
gen_cycleGAN,idd-aw,pspnet_r50_ratio0p50,night,20.945754771323415,33.37717379900841,68.43086720494824,53.12936845537218,93,gen,gen_cycleGAN,,pspnet_r50,0.560767932532876
gen_cycleGAN,idd-aw,pspnet_r50_ratio0p50,rainy,24.899991515703494,33.290380016175746,80.40862740431827,69.94993547185243,204,gen,gen_cycleGAN,,pspnet_r50,1.0375059526366996
gen_cycleGAN,idd-aw,pspnet_r50_ratio0p50,snowy,22.265033491064536,32.416866697991594,73.77082568226925,59.79520888381094,163,gen,gen_cycleGAN,,pspnet_r50,1.1350843592333923
gen_cycleGAN,idd-aw,segformer_mit-b5_ratio0p50,clear_day,47.07882294376444,56.91319101720329,84.52902620548117,74.58117631365361,1650,gen,gen_cycleGAN,,segformer_mit-b5,1.0356924650081325
gen_cycleGAN,idd-aw,segformer_mit-b5_ratio0p50,cloudy,40.397748014271315,49.951089123622886,91.56754591732371,85.85823232025213,416,gen,gen_cycleGAN,,segformer_mit-b5,2.2015651709946695
gen_cycleGAN,idd-aw,segformer_mit-b5_ratio0p50,dawn_dusk,39.387430021831335,48.49845493450336,89.40063791110435,82.06232306614159,112,gen,gen_cycleGAN,,segformer_mit-b5,0.22824028624777526
gen_cycleGAN,idd-aw,segformer_mit-b5_ratio0p50,foggy,36.83443437231692,46.38712483368938,92.30782172994323,86.93111851950725,290,gen,gen_cycleGAN,,segformer_mit-b5,1.9639669180895183
gen_cycleGAN,idd-aw,segformer_mit-b5_ratio0p50,night,37.520527833550766,47.399950746361455,86.34420170254839,77.42399378894784,93,gen,gen_cycleGAN,,segformer_mit-b5,3.176263047532302
gen_cycleGAN,idd-aw,segformer_mit-b5_ratio0p50,rainy,32.23978803849749,42.54342792627593,83.8636046224958,74.37234331263139,204,gen,gen_cycleGAN,,segformer_mit-b5,2.0237515419843604
gen_cycleGAN,idd-aw,segformer_mit-b5_ratio0p50,snowy,28.72656211605815,43.0348283771347,78.2273464777575,65.39840843027007,163,gen,gen_cycleGAN,,segformer_mit-b5,0.07696019910660468
gen_cycleGAN,mapillaryvistas,deeplabv3plus_r50_ratio0p50,clear_day,31.489892031160373,39.38325696488423,88.6641894374216,81.62128530605214,3226,gen,gen_cycleGAN,,deeplabv3plus_r50,-0.7683760181806178
gen_cycleGAN,mapillaryvistas,deeplabv3plus_r50_ratio0p50,cloudy,32.773512865273744,41.50777016349877,90.60852558184894,84.70177729111752,1248,gen,gen_cycleGAN,,deeplabv3plus_r50,-0.5566765063401746
gen_cycleGAN,mapillaryvistas,deeplabv3plus_r50_ratio0p50,dawn_dusk,35.110383253639874,42.116031614884804,88.41092586517334,80.99310240934025,48,gen,gen_cycleGAN,,deeplabv3plus_r50,0.8059511853320771
gen_cycleGAN,mapillaryvistas,deeplabv3plus_r50_ratio0p50,foggy,33.13832924729865,42.27937368677428,87.03551115813079,79.90200025435595,27,gen,gen_cycleGAN,,deeplabv3plus_r50,-0.007775187311203524
gen_cycleGAN,mapillaryvistas,deeplabv3plus_r50_ratio0p50,night,27.89212796335945,36.643169602836615,83.80968541274837,74.71124132004685,81,gen,gen_cycleGAN,,deeplabv3plus_r50,0.05458723705144308
gen_cycleGAN,mapillaryvistas,deeplabv3plus_r50_ratio0p50,rainy,28.13773032875433,36.343735193690954,83.95512132759553,75.39065164185975,166,gen,gen_cycleGAN,,deeplabv3plus_r50,-0.6932734311862951
gen_cycleGAN,mapillaryvistas,deeplabv3plus_r50_ratio0p50,snowy,26.757682668479916,35.295901927918685,82.5370564180262,74.04027545899696,153,gen,gen_cycleGAN,,deeplabv3plus_r50,-0.17280491348504157
gen_cycleGAN,mapillaryvistas,pspnet_r50_ratio0p50,clear_day,32.20478548842468,40.10504270645598,87.98041949712632,80.3318522211746,3226,gen,gen_cycleGAN,,pspnet_r50,0.3783233820368892
gen_cycleGAN,mapillaryvistas,pspnet_r50_ratio0p50,cloudy,32.30085598110962,41.1977218574562,89.74011739095053,83.18997685176755,1248,gen,gen_cycleGAN,,pspnet_r50,0.4416085822152347
gen_cycleGAN,mapillaryvistas,pspnet_r50_ratio0p50,dawn_dusk,35.08899789427343,44.033821227690055,87.56424585978189,79.69463277498457,48,gen,gen_cycleGAN,,pspnet_r50,-0.6257798197997531
gen_cycleGAN,mapillaryvistas,pspnet_r50_ratio0p50,foggy,32.70799236249064,42.04657703849044,85.71001688639322,78.23740660919121,27,gen,gen_cycleGAN,,pspnet_r50,1.8566308423913647
gen_cycleGAN,mapillaryvistas,pspnet_r50_ratio0p50,night,30.263489461679384,37.77025308311517,83.82791118857301,73.92175448842018,81,gen,gen_cycleGAN,,pspnet_r50,2.2635980463094043
gen_cycleGAN,mapillaryvistas,pspnet_r50_ratio0p50,rainy,29.1273634210439,37.22348703654182,82.7218779598374,72.97682367847112,166,gen,gen_cycleGAN,,pspnet_r50,-0.6820488362338892
gen_cycleGAN,mapillaryvistas,pspnet_r50_ratio0p50,snowy,25.041240555263204,32.49336013183449,82.61485878938164,73.14563903466488,153,gen,gen_cycleGAN,,pspnet_r50,-0.4106538674544886
gen_cycleGAN,mapillaryvistas,segformer_mit-b5_ratio0p50,clear_day,41.036457857706274,50.26411539766508,90.5633964231128,84.16465718725114,3226,gen,gen_cycleGAN,,segformer_mit-b5,0.6203687926394892
gen_cycleGAN,mapillaryvistas,segformer_mit-b5_ratio0p50,cloudy,38.04084683080479,47.80927893353953,91.7372621022738,86.20441899120068,1248,gen,gen_cycleGAN,,segformer_mit-b5,-0.1812430475733251
gen_cycleGAN,mapillaryvistas,segformer_mit-b5_ratio0p50,dawn_dusk,44.04910008127519,53.00426661377583,90.30687808990479,83.78755750684833,48,gen,gen_cycleGAN,,segformer_mit-b5,1.0340794159190878
gen_cycleGAN,mapillaryvistas,segformer_mit-b5_ratio0p50,foggy,36.432833382808845,44.69784410266569,89.61813184950087,82.53921330070064,27,gen,gen_cycleGAN,,segformer_mit-b5,-0.24509094470374748
gen_cycleGAN,mapillaryvistas,segformer_mit-b5_ratio0p50,night,35.111149718189104,44.76084697020633,88.3686301148968,80.58586183414094,81,gen,gen_cycleGAN,,segformer_mit-b5,0.11863092902402883
gen_cycleGAN,mapillaryvistas,segformer_mit-b5_ratio0p50,rainy,36.82977111700296,46.95275760126418,88.06569662438818,80.35423744667096,166,gen,gen_cycleGAN,,segformer_mit-b5,0.9573408285166423
gen_cycleGAN,mapillaryvistas,segformer_mit-b5_ratio0p50,snowy,37.85217860938616,46.25693278995323,86.6748660218482,78.10307516406071,153,gen,gen_cycleGAN,,segformer_mit-b5,2.1120515896433076
gen_cycleGAN,outside15k,deeplabv3plus_r50_ratio0p50,clear_day,32.65777187224587,42.013840800217686,76.49516098635576,65.59726050348912,1767,gen,gen_cycleGAN,,deeplabv3plus_r50,3.0313810356326627
gen_cycleGAN,outside15k,deeplabv3plus_r50_ratio0p50,cloudy,28.971341766547244,38.29651771819265,74.35341539054082,64.63692957259255,174,gen,gen_cycleGAN,,deeplabv3plus_r50,4.4984928659544074
gen_cycleGAN,outside15k,deeplabv3plus_r50_ratio0p50,dawn_dusk,14.620758898360759,26.886436158106434,48.78775278727214,37.44729725797677,66,gen,gen_cycleGAN,,deeplabv3plus_r50,3.9004634442621295
gen_cycleGAN,outside15k,deeplabv3plus_r50_ratio0p50,foggy,31.103650335913823,41.87395857089726,68.7008625752217,56.8284647549818,37,gen,gen_cycleGAN,,deeplabv3plus_r50,1.879395335407125
gen_cycleGAN,outside15k,deeplabv3plus_r50_ratio0p50,night,20.824374571564526,28.557184552631288,66.4038471791936,53.53144835262942,87,gen,gen_cycleGAN,,deeplabv3plus_r50,5.857915599129008
gen_cycleGAN,outside15k,deeplabv3plus_r50_ratio0p50,rainy,25.98210316485503,35.36360443094094,57.029793659845986,42.638904142083774,192,gen,gen_cycleGAN,,deeplabv3plus_r50,3.366727984597066
gen_cycleGAN,outside15k,deeplabv3plus_r50_ratio0p50,snowy,20.41216849815913,30.20958845585303,53.945449158385564,39.39003428706731,182,gen,gen_cycleGAN,,deeplabv3plus_r50,1.5696136613724967
gen_cycleGAN,outside15k,pspnet_r50_ratio0p50,clear_day,38.18715986758511,47.99683158499719,78.71526730013353,68.26436032560011,1767,gen,gen_cycleGAN,,pspnet_r50,-0.22463424609375693
gen_cycleGAN,outside15k,pspnet_r50_ratio0p50,cloudy,30.719726189536047,39.21781426987033,75.32786665291621,65.77890232178638,174,gen,gen_cycleGAN,,pspnet_r50,-0.6713119746821476
gen_cycleGAN,outside15k,pspnet_r50_ratio0p50,dawn_dusk,18.6502743547363,29.25620708632421,52.81207344748757,40.68960882700339,66,gen,gen_cycleGAN,,pspnet_r50,1.2278445808113858
gen_cycleGAN,outside15k,pspnet_r50_ratio0p50,foggy,39.7035116528158,48.35894755310046,72.58904946816934,60.85682720454738,37,gen,gen_cycleGAN,,pspnet_r50,1.400703168488981
gen_cycleGAN,outside15k,pspnet_r50_ratio0p50,night,21.503550724497032,27.93706177604063,69.8193824154207,56.76194114446306,87,gen,gen_cycleGAN,,pspnet_r50,-1.5851990223601184
gen_cycleGAN,outside15k,pspnet_r50_ratio0p50,rainy,29.69571189058202,38.93308547549553,61.44704222679138,47.25456243205854,192,gen,gen_cycleGAN,,pspnet_r50,-2.8914244386382926
gen_cycleGAN,outside15k,pspnet_r50_ratio0p50,snowy,26.3014552176097,36.32648537468684,58.023415031013904,46.3390284850056,182,gen,gen_cycleGAN,,pspnet_r50,0.7951398056094519
gen_cycleGAN,outside15k,segformer_mit-b5_ratio0p50,clear_day,51.14532969452831,64.01604623002576,84.75300260499566,75.2416101039367,1767,gen,gen_cycleGAN,,segformer_mit-b5,0.23893220441804885
gen_cycleGAN,outside15k,segformer_mit-b5_ratio0p50,cloudy,45.009383173895536,56.66495832392954,83.91362551985115,75.04208239521726,174,gen,gen_cycleGAN,,segformer_mit-b5,-0.09400538202019249
gen_cycleGAN,outside15k,segformer_mit-b5_ratio0p50,dawn_dusk,36.57454458178388,48.73053758655729,78.61169757265033,66.9157438309615,66,gen,gen_cycleGAN,,segformer_mit-b5,3.405798761840785
gen_cycleGAN,outside15k,segformer_mit-b5_ratio0p50,foggy,46.57506405688032,56.162081710771226,78.90366219185493,67.7994985398742,37,gen,gen_cycleGAN,,segformer_mit-b5,-2.238940361222241
gen_cycleGAN,outside15k,segformer_mit-b5_ratio0p50,night,38.20438423435178,47.45664702606653,82.64816985733208,72.84473594137836,87,gen,gen_cycleGAN,,segformer_mit-b5,-1.8867374988399774
gen_cycleGAN,outside15k,segformer_mit-b5_ratio0p50,rainy,44.08915209388919,57.95813936144605,73.82565140724182,60.76473739369423,192,gen,gen_cycleGAN,,segformer_mit-b5,-1.2238900837445996
gen_cycleGAN,outside15k,segformer_mit-b5_ratio0p50,snowy,37.1878441047874,53.69155572854424,71.16504082312952,59.58454203446054,182,gen,gen_cycleGAN,,segformer_mit-b5,-0.1902302982975712
gen_cyclediffusion,bdd10k,deeplabv3plus_r50_ratio0p50,clear_day,44.90137702951997,52.528985938127285,91.3306808864893,84.71710424704787,1016,gen,gen_cyclediffusion,,deeplabv3plus_r50,2.9030208842745964
